Accession,Clade,genome_count,total_genomes,freq
VFG004181(gb|WP_001541093),1,1,8740,1.1441647597254005e-4
VFG004183(gb|WP_001541094),1,1,8740,1.1441647597254005e-4
VFG004185,1,1,8740,1.1441647597254005e-4
VFG004299(gb|WP_024133661),1,1,8740,1.1441647597254005e-4
VFG004300(gb|WP_024131208),1,1,8740,1.1441647597254005e-4
VFG004301(gb|WP_000981791),1,1,8740,1.1441647597254005e-4
VFG004302(gb|WP_000981804),1,1,8740,1.1441647597254005e-4
VFG004355(gb|NP_463449),1,1,8740,1.1441647597254005e-4
VFG004356,1,1,8740,1.1441647597254005e-4
VFG004358(gb|WP_001160713),1,1,8740,1.1441647597254005e-4
VFG004359(gb|WP_001541508),1,1,8740,1.1441647597254005e-4
VFG004407(gb|WP_001038509),1,1,8740,1.1441647597254005e-4
VFG004409(gb|WP_001541550),1,1,8740,1.1441647597254005e-4
VFG004448(gb|WP_001540608),1,1,8740,1.1441647597254005e-4
VFG004502(gb|WP_001109328),1,5,8740,5.720823798627002e-4
VFG004502(gb|WP_001109328),2,3,2839,0.0010567101091933778
VFG004503,1,1,8740,1.1441647597254005e-4
VFG004504(gb|YP_499969),1,5,8740,5.720823798627002e-4
VFG004504(gb|YP_499969),2,3,2839,0.0010567101091933778
VFG004505,1,5,8740,5.720823798627002e-4
VFG004505,2,3,2839,0.0010567101091933778
VFG004507,1,4,8740,4.576659038901602e-4
VFG004507,2,1,2839,3.522367030644593e-4
VFG004508(gb|WP_001109390),1,4,8740,4.576659038901602e-4
VFG004508(gb|WP_001109390),2,4,2839,0.0014089468122578373
VFG004510,1,5,8740,5.720823798627002e-4
VFG004510,2,3,2839,0.0010567101091933778
VFG004511(gb|WP_001109341),1,5,8740,5.720823798627002e-4
VFG004511(gb|WP_001109341),2,3,2839,0.0010567101091933778
VFG004512(gb|WP_001109333),1,5,8740,5.720823798627002e-4
VFG004512(gb|WP_001109333),2,3,2839,0.0010567101091933778
VFG004594(gb|WP_000934424),1,1,8740,1.1441647597254005e-4
VFG004595(gb|YP_499118),1,1,8740,1.1441647597254005e-4
VFG004596(gb|WP_000934467),1,1,8740,1.1441647597254005e-4
VFG004597(gb|WP_000934439),1,1,8740,1.1441647597254005e-4
VFG004598(gb|WP_000934467),1,1,8740,1.1441647597254005e-4
VFG004600(gb|WP_000934424),1,1,8740,1.1441647597254005e-4
VFG004610(gb|WP_001039419),1,2,8740,2.288329519450801e-4
VFG004611(gb|WP_001039406),1,2,8740,2.288329519450801e-4
VFG004613(gb|WP_000841422),1,2,8740,2.288329519450801e-4
VFG004614(gb|YP_501261),1,2,8740,2.288329519450801e-4
VFG004615(gb|WP_000841404),1,1,8740,1.1441647597254005e-4
VFG004616(gb|WP_000841390),1,2,8740,2.288329519450801e-4
VFG004620(gb|WP_000794589),1,1,8740,1.1441647597254005e-4
VFG004621(gb|WP_000794654),1,1,8740,1.1441647597254005e-4
VFG004622(gb|YP_501262),1,1,8740,1.1441647597254005e-4
VFG004623(gb|WP_000794614),1,1,8740,1.1441647597254005e-4
VFG004625(gb|WP_000794580),1,1,8740,1.1441647597254005e-4
VFG004732(gb|WP_001548082),1,2,8740,2.288329519450801e-4
VFG004733(gb|WP_011382230),1,2,8740,2.288329519450801e-4
VFG004736(gb|WP_001793574),1,2,8740,2.288329519450801e-4
VFG004737(gb|WP_001643461),1,2,8740,2.288329519450801e-4
VFG004738(gb|WP_000141557),1,2,8740,2.288329519450801e-4
VFG004853(gb|WP_000473596),2,1,2839,3.522367030644593e-4
VFG004854(gb|WP_000473600),2,1,2839,3.522367030644593e-4
VFG004855(gb|YP_500454),2,1,2839,3.522367030644593e-4
VFG004856(gb|WP_000473596),2,1,2839,3.522367030644593e-4
VFG004886(gb|WP_000673051),1,1,8740,1.1441647597254005e-4
VFG004904,1,1,8740,1.1441647597254005e-4
VFG004906(gb|WP_000778477),1,1,8740,1.1441647597254005e-4
VFG004936(gb|WP_000673051),1,1,8740,1.1441647597254005e-4
VFG004978(gb|WP_010922839),2,1,2839,3.522367030644593e-4
VFG005058(gb|WP_001034059),1,1,8740,1.1441647597254005e-4
VFG005062(gb|WP_001045642),1,1,8740,1.1441647597254005e-4
VFG005074(gb|WP_001085819),1,2,8740,2.288329519450801e-4
VFG005079(gb|WP_000239647),1,2,8740,2.288329519450801e-4
VFG005085(gb|WP_001291022),1,3,8740,3.4324942791762013e-4
VFG005090(gb|WP_001291020),1,3,8740,3.4324942791762013e-4
VFG005091(gb|WP_001291014),1,3,8740,3.4324942791762013e-4
VFG005095(gb|WP_001291016),1,3,8740,3.4324942791762013e-4
VFG005157(gb|WP_011529060),1,1,8740,1.1441647597254005e-4
VFG005158(gb|WP_011285221),1,1,8740,1.1441647597254005e-4
VFG005515(gb|WP_002994926),1,1,8740,1.1441647597254005e-4
VFG005517(gb|WP_002991468),1,1,8740,1.1441647597254005e-4
VFG005518(gb|WP_002994926),1,1,8740,1.1441647597254005e-4
VFG005520(gb|WP_002994926),1,1,8740,1.1441647597254005e-4
VFG005521(gb|WP_002981947),1,1,8740,1.1441647597254005e-4
VFG005522(gb|WP_002991468),1,1,8740,1.1441647597254005e-4
VFG005525(gb|WP_002981947),1,1,8740,1.1441647597254005e-4
VFG005526(gb|WP_011285340),1,1,8740,1.1441647597254005e-4
VFG005671(gb|WP_020833236),1,1,8740,1.1441647597254005e-4
VFG005672(gb|WP_011054152),1,1,8740,1.1441647597254005e-4
VFG005674,1,1,8740,1.1441647597254005e-4
VFG005675(gb|WP_002991212),1,1,8740,1.1441647597254005e-4
VFG005677(gb|WP_041174247),1,1,8740,1.1441647597254005e-4
VFG005678(gb|WP_010921857),1,1,8740,1.1441647597254005e-4
VFG006137(gb|WP_173024112),1,1,8740,1.1441647597254005e-4
VFG006138(gb|WP_173024113),1,1,8740,1.1441647597254005e-4
VFG007775(gb|WP_011894256),1,2,8740,2.288329519450801e-4
VFG007830(gb|WP_011894255),1,1,8740,1.1441647597254005e-4
VFG007849(gb|NP_217449),1,1,8740,1.1441647597254005e-4
VFG007851(gb|WP_003899548),1,1,8740,1.1441647597254005e-4
VFG007852(gb|WP_003414837),1,1,8740,1.1441647597254005e-4
VFG007914(gb|WP_011780329),1,30,8740,0.003432494279176201
VFG008258(gb|NP_216932),2,1,2839,3.522367030644593e-4
VFG008259(gb|WP_003412375),2,1,2839,3.522367030644593e-4
VFG008261(gb|WP_010950714),2,1,2839,3.522367030644593e-4
VFG008351(gb|WP_011740948),1,1,8740,1.1441647597254005e-4
VFG008870(gb|YP_005361486),1,1,8740,1.1441647597254005e-4
VFG008874(gb|WP_015288408),1,1,8740,1.1441647597254005e-4
VFG008875(gb|WP_015303644),1,1,8740,1.1441647597254005e-4
VFG008876(gb|WP_015291057),1,1,8740,1.1441647597254005e-4
VFG008877(gb|WP_015294040),1,1,8740,1.1441647597254005e-4
VFG008881(gb|WP_003414837),1,1,8740,1.1441647597254005e-4
VFG008884(gb|WP_009938592),1,1,8740,1.1441647597254005e-4
VFG008889(gb|WP_003414837),1,1,8740,1.1441647597254005e-4
VFG009374(gb|WP_010908479),2,19,2839,0.006692497358224727
VFG009423(gb|WP_011856686),1,36,8740,0.004118993135011442
VFG009423(gb|WP_011856686),2,1,2839,3.522367030644593e-4
VFG009424(gb|WP_011561489),1,36,8740,0.004118993135011442
VFG009424(gb|WP_011561489),2,1,2839,3.522367030644593e-4
VFG009488,1,4,8740,4.576659038901602e-4
VFG009488,2,1,2839,3.522367030644593e-4
VFG009489(gb|WP_011724535),1,4,8740,4.576659038901602e-4
VFG009584(gb|WP_003873185),1,1,8740,1.1441647597254005e-4
VFG009585(gb|WP_011724227),1,1,8740,1.1441647597254005e-4
VFG009701(gb|WP_010948769),1,1,8740,1.1441647597254005e-4
VFG009702(gb|WP_003872294),1,1,8740,1.1441647597254005e-4
VFG009815(gb|WP_162830471),1,105,8740,0.012013729977116704
VFG009815(gb|WP_162830471),2,1,2839,3.522367030644593e-4
VFG009816(gb|WP_165928405),1,105,8740,0.012013729977116704
VFG009816(gb|WP_165928405),2,1,2839,3.522367030644593e-4
VFG009819(gb|WP_041799901),1,8004,8740,0.9157894736842105
VFG009819(gb|WP_041799901),2,2527,2839,0.8901021486438887
VFG009820(gb|WP_036377494),1,105,8740,0.012013729977116704
VFG009820(gb|WP_036377494),2,1,2839,3.522367030644593e-4
VFG009862(gb|WP_071498255),1,1,8740,1.1441647597254005e-4
VFG009865(gb|WP_041307013),1,6,8740,6.864988558352403e-4
VFG009930(gb|WP_011779804),1,7,8740,8.009153318077803e-4
VFG010698(gb|WP_080020091),2,1,2839,3.522367030644593e-4
VFG010699(gb|WP_011216393),2,1,2839,3.522367030644593e-4
VFG010939(gb|WP_148265616),2,1,2839,3.522367030644593e-4
VFG010940(gb|WP_041937492),2,1,2839,3.522367030644593e-4
VFG011118(gb|WP_010930609),1,1,8740,1.1441647597254005e-4
VFG011118(gb|WP_010930609),2,1,2839,3.522367030644593e-4
VFG011119(gb|WP_010930609),1,1,8740,1.1441647597254005e-4
VFG011119(gb|WP_010930609),2,1,2839,3.522367030644593e-4
VFG011158(gb|WP_012415798),1,1,8740,1.1441647597254005e-4
VFG011257,1,1,8740,1.1441647597254005e-4
VFG011258,1,1,8740,1.1441647597254005e-4
VFG011259(gb|WP_003811905),1,1,8740,1.1441647597254005e-4
VFG011288(gb|WP_012417360),2,1,2839,3.522367030644593e-4
VFG012252(gb|WP_001535784),1,1,8740,1.1441647597254005e-4
VFG012270(gb|NP_418733),1,1,8740,1.1441647597254005e-4
VFG012271(gb|WP_000044700),1,1,8740,1.1441647597254005e-4
VFG012274(gb|WP_000044708),1,1,8740,1.1441647597254005e-4
VFG012275(gb|WP_000044708),1,1,8740,1.1441647597254005e-4
VFG012298(gb|NP_418737),1,1,8740,1.1441647597254005e-4
VFG012298(gb|NP_418737),2,1,2839,3.522367030644593e-4
VFG012299(gb|WP_000120982),1,1,8740,1.1441647597254005e-4
VFG012299(gb|WP_000120982),2,1,2839,3.522367030644593e-4
VFG012300(gb|NP_313303),1,1,8740,1.1441647597254005e-4
VFG012300(gb|NP_313303),2,1,2839,3.522367030644593e-4
VFG012302(gb|WP_000120951),1,1,8740,1.1441647597254005e-4
VFG012302(gb|WP_000120951),2,1,2839,3.522367030644593e-4
VFG012303(gb|WP_000120954),1,1,8740,1.1441647597254005e-4
VFG012303(gb|WP_000120954),2,1,2839,3.522367030644593e-4
VFG012454(gb|WP_000820483),1,1,8740,1.1441647597254005e-4
VFG012456(gb|WP_000820518),1,1,8740,1.1441647597254005e-4
VFG012457(gb|WP_000820443),1,1,8740,1.1441647597254005e-4
VFG012458(gb|YP_026164),1,1,8740,1.1441647597254005e-4
VFG012459(gb|WP_000820423),1,1,8740,1.1441647597254005e-4
VFG012460(gb|WP_000820396),1,1,8740,1.1441647597254005e-4
VFG012518(gb|WP_000973517),2,1,2839,3.522367030644593e-4
VFG012520(gb|WP_012006523),1,1,8740,1.1441647597254005e-4
VFG012535(gb|WP_001327263),1,1,8740,1.1441647597254005e-4
VFG012536(gb|WP_001295637),1,1,8740,1.1441647597254005e-4
VFG012537(gb|WP_001304269),1,1,8740,1.1441647597254005e-4
VFG012538(gb|WP_001350678),1,1,8740,1.1441647597254005e-4
VFG012548(gb|WP_000623031),1,1,8740,1.1441647597254005e-4
VFG012549(gb|WP_000623043),1,1,8740,1.1441647597254005e-4
VFG012550(gb|WP_000623043),1,1,8740,1.1441647597254005e-4
VFG012567(gb|WP_000784549),1,2,8740,2.288329519450801e-4
VFG012569(gb|WP_000784554),1,2,8740,2.288329519450801e-4
VFG012570(gb|WP_000784540),1,2,8740,2.288329519450801e-4
VFG012597(gb|WP_000089593),1,1,8740,1.1441647597254005e-4
VFG012600(gb|WP_000089598),1,1,8740,1.1441647597254005e-4
VFG012601(gb|WP_000089584),1,1,8740,1.1441647597254005e-4
VFG012602(gb|WP_000089584),1,1,8740,1.1441647597254005e-4
VFG012865,1,4,8740,4.576659038901602e-4
VFG012865,2,3,2839,0.0010567101091933778
VFG012912(gb|WP_000094969),2,1,2839,3.522367030644593e-4
VFG012914(gb|WP_000942800),2,1,2839,3.522367030644593e-4
VFG012961(gb|WP_000750138),1,1,8740,1.1441647597254005e-4
VFG012962(gb|WP_000750143),1,1,8740,1.1441647597254005e-4
VFG012985(gb|WP_000026832),1,1,8740,1.1441647597254005e-4
VFG012986(gb|NP_706449),1,1,8740,1.1441647597254005e-4
VFG012988(gb|WP_000026772),1,1,8740,1.1441647597254005e-4
VFG012989(gb|WP_000026762),1,1,8740,1.1441647597254005e-4
VFG012990(gb|WP_000026810),1,1,8740,1.1441647597254005e-4
VFG012991(gb|WP_000381303),1,2,8740,2.288329519450801e-4
VFG012992,1,2,8740,2.288329519450801e-4
VFG012993,1,2,8740,2.288329519450801e-4
VFG012994,1,2,8740,2.288329519450801e-4
VFG012995(gb|WP_004980869),1,2,8740,2.288329519450801e-4
VFG012996(gb|WP_005141144),1,2,8740,2.288329519450801e-4
VFG013003(gb|WP_005019349),1,1,8740,1.1441647597254005e-4
VFG013004(gb|NP_706438),1,1,8740,1.1441647597254005e-4
VFG013005(gb|WP_001506608),1,1,8740,1.1441647597254005e-4
VFG013008(gb|WP_001370282),1,1,8740,1.1441647597254005e-4
VFG013010(gb|NP_706439),1,1,8740,1.1441647597254005e-4
VFG013012(gb|WP_001034936),1,1,8740,1.1441647597254005e-4
VFG013064(gb|WP_000089574),1,1,8740,1.1441647597254005e-4
VFG013733(gb|WP_003854229),2,8,2839,0.0028178936245156746
VFG013762(gb|WP_003141352),1,2329,8740,0.2664759725400458
VFG013762(gb|WP_003141352),2,1235,2839,0.43501232828460723
VFG013774(gb|WP_033998207),1,33,8740,0.0037757437070938217
VFG013774(gb|WP_033998207),2,23,2839,0.008101444170482565
VFG013775(gb|WP_003141354),1,1300,8740,0.14874141876430205
VFG013775(gb|WP_003141354),2,862,2839,0.3036280380415639
VFG013784(gb|WP_016254080),1,627,8740,0.07173913043478261
VFG013784(gb|WP_016254080),2,795,2839,0.28002817893624515
VFG013796(gb|WP_012077297),1,8262,8740,0.9453089244851258
VFG013796(gb|WP_012077297),2,2605,2839,0.9175766114829165
VFG013797(gb|WP_003141356),1,8269,8740,0.9461098398169336
VFG013797(gb|WP_003141356),2,2607,2839,0.9182810848890455
VFG013809(gb|WP_003150015),1,8,8740,9.153318077803204e-4
VFG013809(gb|WP_003150015),2,2,2839,7.044734061289186e-4
VFG013810(gb|WP_003116267),1,1245,8740,0.14244851258581237
VFG013810(gb|WP_003116267),2,779,2839,0.2743923916872138
VFG013823(gb|WP_003092804),1,8247,8740,0.9435926773455378
VFG013823(gb|WP_003092804),2,2603,2839,0.9168721380767876
VFG013835(gb|WP_003110888),1,8291,8740,0.9486270022883295
VFG013835(gb|WP_003110888),2,2613,2839,0.9203945051074321
VFG013836(gb|WP_003110888),1,8738,8740,0.9997711670480549
VFG013836(gb|WP_003110888),2,2837,2839,0.9992955265938711
VFG013848(gb|WP_003148777),1,1,8740,1.1441647597254005e-4
VFG013849(gb|WP_003141783),1,1232,8740,0.14096109839816934
VFG013849(gb|WP_003141783),2,775,2839,0.27298344487495596
VFG013861(gb|WP_003148775),1,6815,8740,0.7797482837528604
VFG013861(gb|WP_003148775),2,1192,2839,0.4198661500528355
VFG013862(gb|WP_003116135),1,1217,8740,0.13924485125858124
VFG013862(gb|WP_003116135),2,775,2839,0.27298344487495596
VFG013871(gb|WP_012077721),1,6709,8740,0.7676201372997712
VFG013871(gb|WP_012077721),2,1819,2839,0.6407185628742516
VFG013872(gb|WP_003116136),1,1222,8740,0.13981693363844394
VFG013872(gb|WP_003116136),2,773,2839,0.27227897146882707
VFG013884(gb|WP_012077720),1,9,8740,0.0010297482837528604
VFG013884(gb|WP_012077720),2,1,2839,3.522367030644593e-4
VFG013885(gb|WP_003141780),1,1300,8740,0.14874141876430205
VFG013885(gb|WP_003141780),2,854,2839,0.30081014441704823
VFG013897(gb|WP_003084552),1,8374,8740,0.9581235697940503
VFG013897(gb|WP_003084552),2,2751,2839,0.9690031701303276
VFG013898(gb|WP_003084552),1,8736,8740,0.9995423340961098
VFG013898(gb|WP_003084552),2,2838,2839,0.9996477632969355
VFG013907(gb|WP_004373763),1,2,8740,2.288329519450801e-4
VFG013910(gb|WP_033999672),1,8736,8740,0.9995423340961098
VFG013910(gb|WP_033999672),2,2838,2839,0.9996477632969355
VFG013911(gb|WP_003110016),1,8736,8740,0.9995423340961098
VFG013911(gb|WP_003110016),2,2838,2839,0.9996477632969355
VFG013919(gb|WP_012077309),2,1,2839,3.522367030644593e-4
VFG013925(gb|WP_016254061),1,1252,8740,0.14324942791762013
VFG013925(gb|WP_016254061),2,786,2839,0.27685804860866503
VFG013930(gb|WP_003150019),1,132,8740,0.015102974828375287
VFG013931(gb|WP_003116263),1,1249,8740,0.14290617848970252
VFG013931(gb|WP_003116263),2,780,2839,0.27474462839027824
VFG013937(gb|WP_003141555),1,1293,8740,0.1479405034324943
VFG013937(gb|WP_003141555),2,851,2839,0.2997534343078549
VFG013948(gb|NP_251650),1,8215,8740,0.9399313501144165
VFG013948(gb|NP_251650),2,2581,2839,0.9091229306093696
VFG013949(gb|WP_003091119),1,8214,8740,0.939816933638444
VFG013949(gb|WP_003091119),2,2581,2839,0.9091229306093696
VFG013950(gb|WP_003091119),1,8214,8740,0.939816933638444
VFG013950(gb|WP_003091119),2,2586,2839,0.9108841141246918
VFG013962(gb|WP_003141552),1,1248,8740,0.14279176201372998
VFG013962(gb|WP_003141552),2,779,2839,0.2743923916872138
VFG013972(gb|WP_034028141),1,22,8740,0.002517162471395881
VFG013972(gb|WP_034028141),2,2,2839,7.044734061289186e-4
VFG013973(gb|WP_003138501),1,8684,8740,0.9935926773455378
VFG013973(gb|WP_003138501),2,2835,2839,0.9985910531877422
VFG013985(gb|WP_012077306),1,17,8740,0.0019450800915331808
VFG013985(gb|WP_012077306),2,1,2839,3.522367030644593e-4
VFG013986(gb|WP_003094694),1,8737,8740,0.9996567505720824
VFG013986(gb|WP_003094694),2,2839,2839,1
VFG013992(gb|WP_011921055),1,2,8740,2.288329519450801e-4
VFG013993(gb|WP_026006503),1,1,8740,1.1441647597254005e-4
VFG013996(gb|WP_003094692),1,8738,8740,0.9997711670480549
VFG013996(gb|WP_003094692),2,2839,2839,1
VFG014004(gb|WP_003148848),1,8212,8740,0.9395881006864989
VFG014004(gb|WP_003148848),2,2588,2839,0.9115885875308207
VFG014017(gb|WP_003084587),1,8209,8740,0.9392448512585813
VFG014017(gb|WP_003084587),2,2588,2839,0.9115885875308207
VFG014018(gb|WP_003084587),1,8210,8740,0.9393592677345538
VFG014018(gb|WP_003084587),2,2589,2839,0.9119408242338851
VFG014030(gb|WP_003148849),1,8221,8740,0.9406178489702517
VFG014030(gb|WP_003148849),2,2589,2839,0.9119408242338851
VFG014043(gb|WP_012074000),1,8737,8740,0.9996567505720824
VFG014043(gb|WP_012074000),2,2838,2839,0.9996477632969355
VFG014044(gb|WP_003084592),1,8737,8740,0.9996567505720824
VFG014044(gb|WP_003084592),2,2838,2839,0.9996477632969355
VFG014056(gb|WP_003148852),1,1099,8740,0.12574370709382152
VFG014056(gb|WP_003148852),2,1564,2839,0.5508982035928144
VFG014057(gb|WP_003084594),1,8252,8740,0.9441647597254005
VFG014057(gb|WP_003084594),2,2607,2839,0.9182810848890455
VFG014061(gb|WP_012074001),1,108,8740,0.012356979405034324
VFG014061(gb|WP_012074001),2,27,2839,0.009510390982740402
VFG014062(gb|WP_004365046),1,8737,8740,0.9996567505720824
VFG014062(gb|WP_004365046),2,2838,2839,0.9996477632969355
VFG014063(gb|WP_011105280),1,7,8740,8.009153318077803e-4
VFG014063(gb|WP_011105280),2,2,2839,7.044734061289186e-4
VFG014064(gb|WP_011266435),1,1,8740,1.1441647597254005e-4
VFG014065(gb|WP_011167502),1,1,8740,1.1441647597254005e-4
VFG014069(gb|WP_011063997),1,2,8740,2.288329519450801e-4
VFG014070(gb|WP_011336362),1,1,8740,1.1441647597254005e-4
VFG014072(gb|WP_011914954),1,2,8740,2.288329519450801e-4
VFG014072(gb|WP_011914954),2,3,2839,0.0010567101091933778
VFG014074(gb|WP_012074002),1,1139,8740,0.1303203661327231
VFG014074(gb|WP_012074002),2,1140,2839,0.4015498414934836
VFG014075(gb|WP_004365048),1,8687,8740,0.9939359267734553
VFG014075(gb|WP_004365048),2,2837,2839,0.9992955265938711
VFG014079(gb|WP_012074003),1,144,8740,0.016475972540045767
VFG014079(gb|WP_012074003),2,183,2839,0.06445931666079606
VFG014080(gb|WP_003084602),1,8224,8740,0.9409610983981693
VFG014080(gb|WP_003084602),2,2590,2839,0.9122930609369496
VFG014092(gb|WP_012074004),1,6849,8740,0.7836384439359267
VFG014092(gb|WP_012074004),2,483,2839,0.17013032758013386
VFG014093(gb|WP_003128976),1,8248,8740,0.9437070938215103
VFG014093(gb|WP_003128976),2,2603,2839,0.9168721380767876
VFG014095(gb|WP_012074005),1,1,8740,1.1441647597254005e-4
VFG014096(gb|WP_003084610),1,8236,8740,0.9423340961098399
VFG014096(gb|WP_003084610),2,2597,2839,0.9147587178584008
VFG014099(gb|NP_251849),1,1365,8740,0.15617848970251716
VFG014099(gb|NP_251849),2,64,2839,0.022543148996125396
VFG014100(gb|NP_251848),1,1276,8740,0.1459954233409611
VFG014100(gb|NP_251848),2,52,2839,0.018316308559351884
VFG014101(gb|NP_251847),1,1366,8740,0.1562929061784897
VFG014101(gb|NP_251847),2,63,2839,0.022190912293060937
VFG014102(gb|NP_251846),1,1272,8740,0.14553775743707092
VFG014102(gb|NP_251846),2,52,2839,0.018316308559351884
VFG014103(gb|NP_251845),1,1366,8740,0.1562929061784897
VFG014103(gb|NP_251845),2,63,2839,0.022190912293060937
VFG014105(gb|NP_251843),1,1366,8740,0.1562929061784897
VFG014105(gb|NP_251843),2,63,2839,0.022190912293060937
VFG014106(gb|NP_251842),1,1274,8740,0.14576659038901602
VFG014106(gb|NP_251842),2,52,2839,0.018316308559351884
VFG014107(gb|NP_251841),1,1272,8740,0.14553775743707092
VFG014107(gb|NP_251841),2,52,2839,0.018316308559351884
VFG014108(gb|NP_251840),1,1364,8740,0.15606407322654461
VFG014108(gb|NP_251840),2,63,2839,0.022190912293060937
VFG014109(gb|NP_251839),1,1365,8740,0.15617848970251716
VFG014109(gb|NP_251839),2,63,2839,0.022190912293060937
VFG014110(gb|NP_251838),1,1365,8740,0.15617848970251716
VFG014110(gb|NP_251838),2,63,2839,0.022190912293060937
VFG014111(gb|NP_251837),1,1367,8740,0.15640732265446225
VFG014111(gb|NP_251837),2,64,2839,0.022543148996125396
VFG014112(gb|NP_251836),1,1277,8740,0.14610983981693365
VFG014112(gb|NP_251836),2,52,2839,0.018316308559351884
VFG014113(gb|NP_251835),1,1366,8740,0.1562929061784897
VFG014113(gb|NP_251835),2,64,2839,0.022543148996125396
VFG014115(gb|YP_008719764),1,1348,8740,0.15423340961098397
VFG014115(gb|YP_008719764),2,106,2839,0.03733709052483269
VFG014116(gb|NP_251832),1,1235,8740,0.14130434782608695
VFG014116(gb|NP_251832),2,50,2839,0.017611835153222965
VFG014117(gb|NP_251831),1,8478,8740,0.9700228832951945
VFG014117(gb|NP_251831),2,2829,2839,0.9964776329693554
VFG014118(gb|WP_012075024),1,251,8740,0.02871853546910755
VFG014118(gb|WP_012075024),2,2,2839,7.044734061289186e-4
VFG014119(gb|WP_012075025),1,219,8740,0.02505720823798627
VFG014119(gb|WP_012075025),2,2,2839,7.044734061289186e-4
VFG014120(gb|WP_042169654),1,251,8740,0.02871853546910755
VFG014120(gb|WP_042169654),2,2,2839,7.044734061289186e-4
VFG014122(gb|WP_003150874),1,251,8740,0.02871853546910755
VFG014122(gb|WP_003150874),2,2,2839,7.044734061289186e-4
VFG014123(gb|WP_003150878),1,214,8740,0.02448512585812357
VFG014123(gb|WP_003150878),2,2,2839,7.044734061289186e-4
VFG014124(gb|WP_012075029),1,251,8740,0.02871853546910755
VFG014124(gb|WP_012075029),2,2,2839,7.044734061289186e-4
VFG014125(gb|WP_012075030),1,251,8740,0.02871853546910755
VFG014125(gb|WP_012075030),2,2,2839,7.044734061289186e-4
VFG014126(gb|WP_012075031),1,251,8740,0.02871853546910755
VFG014126(gb|WP_012075031),2,2,2839,7.044734061289186e-4
VFG014127(gb|WP_012075032),1,253,8740,0.02894736842105263
VFG014127(gb|WP_012075032),2,2,2839,7.044734061289186e-4
VFG014128(gb|WP_012075033),1,215,8740,0.02459954233409611
VFG014128(gb|WP_012075033),2,2,2839,7.044734061289186e-4
VFG014129(gb|WP_003150889),1,252,8740,0.028832951945080093
VFG014129(gb|WP_003150889),2,2,2839,7.044734061289186e-4
VFG014130(gb|WP_012075034),1,252,8740,0.028832951945080093
