Condition,Gene_file,Gene_mean_dnds,N_pairwise_values
Clade B vs. A reference,VFG002076.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.18707613676418752,2837
Clade B vs. A reference,VFG002077.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.039814255319148936,2820
Clade B vs. A reference,VFG013836.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.014852993269571381,2823
Clade B vs. A reference,VFG013897.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0022642517380168314,2733
Clade B vs. A reference,VFG013898.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0035457364341085268,2838
Clade B vs. A reference,VFG013910.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.16925207725947525,2744
Clade B vs. A reference,VFG013911.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1693265670553936,2744
Clade B vs. A reference,VFG013973.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10049513227513228,2835
Clade B vs. A reference,VFG013986.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022186424541607897,2836
Clade B vs. A reference,VFG013996.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05969291754756871,2838
Clade B vs. A reference,VFG014043.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.004720436927413672,2838
Clade B vs. A reference,VFG014044.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.004692353770260747,2838
Clade B vs. A reference,VFG014062.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1356775546159267,2838
Clade B vs. A reference,VFG014075.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0068818117729996485,2837
Clade B vs. A reference,VFG014117.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.46483739837398375,2829
Clade B vs. A reference,VFG014147.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,1.00430044345898,902
Clade B vs. A reference,VFG014189.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.057734061289186324,2839
Clade B vs. A reference,VFG014240.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.012965535524920465,2829
Clade B vs. A reference,VFG014241.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.013246847481507572,2839
Clade B vs. A reference,VFG014254.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027503381472349417,2839
Clade B vs. A reference,VFG014358.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.006264670658682635,2839
Clade B vs. A reference,VFG014369.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04419520789288231,2838
Clade B vs. A reference,VFG014371.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04419520789288231,2838
Clade B vs. A reference,VFG014384.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03302660324171952,2838
Clade B vs. A reference,VFG014409.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.008730443974630022,2838
Clade B vs. A reference,VFG014410.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.008717195207892882,2838
Clade B vs. A reference,VFG014423.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0012344961240310078,2838
Clade B vs. A reference,VFG014449.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.009341352588939767,2839
Clade B vs. A reference,VFG014473.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21500504440497334,2815
Clade B vs. A reference,VFG014475.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21500504440497334,2815
Clade B vs. A reference,VFG014501.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0019730913173652696,2672
Clade B vs. A reference,VFG014579.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0010367512332628615,2838
Clade B vs. A reference,VFG014591.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02067030644593167,2839
Clade B vs. A reference,VFG014592.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02067030644593167,2839
Clade B vs. A reference,VFG014605.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.055366236096160745,2787
Clade B vs. A reference,VFG014681.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.007927748132337247,2811
Clade B vs. A reference,VFG014683.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.007910834813499112,2815
Clade B vs. A reference,VFG014747.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0011161790623898484,2837
Clade B vs. A reference,VFG014748.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0013470567500881213,2837
Clade B vs. A reference,VFG014759.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.026821142857142856,2800
Clade B vs. A reference,VFG014760.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.026821142857142856,2800
Clade B vs. A reference,VFG014771.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0039609017259598445,2839
Clade B vs. A reference,VFG014772.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0039609017259598445,2839
Clade B vs. A reference,VFG014783.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11916916842847075,2838
Clade B vs. A reference,VFG014784.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11795750528541225,2838
Clade B vs. A reference,VFG014796.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13545988023952096,2839
Clade B vs. A reference,VFG014797.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13545988023952096,2839
Clade B vs. A reference,VFG014808.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04156990838618745,2838
Clade B vs. A reference,VFG014809.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0449008104298802,2838
Clade B vs. A reference,VFG014820.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.016869918985558292,2839
Clade B vs. A reference,VFG014821.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.016781824586121874,2839
Clade B vs. A reference,VFG014832.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.018934865629420084,2828
Clade B vs. A reference,VFG014833.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.018894777699364852,2834
Clade B vs. A reference,VFG014844.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06801579689703809,2836
Clade B vs. A reference,VFG014845.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06801262341325812,2836
Clade B vs. A reference,VFG014857.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.029391187874515334,2837
Clade B vs. A reference,VFG014858.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.029486403663261707,2839
Clade B vs. A reference,VFG014881.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06570841845720324,2839
Clade B vs. A reference,VFG014882.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06570841845720324,2839
Clade B vs. A reference,VFG014893.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11009203945051073,2839
Clade B vs. A reference,VFG014895.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11009203945051073,2839
Clade B vs. A reference,VFG014950.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04531370683579986,2838
Clade B vs. A reference,VFG014951.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04531370683579986,2838
Clade B vs. A reference,VFG014952.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04531370683579986,2838
Clade B vs. A reference,VFG014978.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0265801906779661,2832
Clade B vs. A reference,VFG014984.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06549778090877069,2839
Clade B vs. A reference,VFG014986.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06549778090877069,2839
Clade B vs. A reference,VFG015000.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06580218463706836,2838
Clade B vs. A reference,VFG015001.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06579076814658211,2838
Clade B vs. A reference,VFG015002.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06580218463706836,2838
Clade B vs. A reference,VFG015044.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03350875886524823,2820
Clade B vs. A reference,VFG015067.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.035284319943622265,2838
Clade B vs. A reference,VFG015069.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.035024700493305146,2838
Clade B vs. A reference,VFG015094.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1019207819654808,2839
Clade B vs. A reference,VFG015108.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06712972877773864,2839
Clade B vs. A reference,VFG015120.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.039102786596119925,2835
Clade B vs. A reference,VFG015130.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.7565455099553028,2461
Clade B vs. A reference,VFG015146.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03643906305036985,2839
Clade B vs. A reference,VFG015148.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.27378365045806907,2838
Clade B vs. A reference,VFG015168.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.20516607898448516,2836
Clade B vs. A reference,VFG015365.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13686109936575053,2838
Clade B vs. A reference,VFG015366.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13686109936575053,2838
Clade B vs. A reference,VFG015372.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.042824630021141646,2838
Clade B vs. A reference,VFG015373.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.042828999295278364,2838
Clade B vs. A reference,VFG015386.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.14977646229739253,2838
Clade B vs. A reference,VFG015387.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.14198742071881607,2838
Clade B vs. A reference,VFG015403.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05000877378435517,2838
Clade B vs. A reference,VFG015404.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05000877378435517,2838
Clade B vs. A reference,VFG015412.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.058174489076814655,2838
Clade B vs. A reference,VFG015413.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05845954897815363,2838
Clade B vs. A reference,VFG015417.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022594001411432606,2834
Clade B vs. A reference,VFG015418.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022594001411432606,2834
Clade B vs. A reference,VFG015433.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.30268512858740215,2683
Clade B vs. A reference,VFG015438.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2607531404375441,2834
Clade B vs. A reference,VFG015447.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.030648343904157858,2838
Clade B vs. A reference,VFG015448.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.030648343904157858,2838
Clade B vs. A reference,VFG015473.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0061947127247092,2837
Clade B vs. A reference,VFG015474.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.00627437433909059,2837
Clade B vs. A reference,VFG015483.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12390691601976006,2834
Clade B vs. A reference,VFG015491.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.18496090941135002,2837
Clade B vs. A reference,VFG015492.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.18707613676418752,2837
Clade B vs. A reference,VFG015500.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04004320681092586,2819
Clade B vs. A reference,VFG015501.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03974297872340425,2820
Clade B vs. A reference,VFG015515.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0883675008938148,2797
Clade B vs. A reference,VFG015516.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07161372478386167,2776
Clade B vs. A reference,VFG015517.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.09160543439399356,2797
Clade B vs. A reference,VFG015537.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05223038654259127,2794
Clade B vs. A reference,VFG015538.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.08931072577761888,2797
Clade B vs. A reference,VFG015547.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.025648989003192617,2819
Clade B vs. A reference,VFG015549.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.036505330038828096,2833
Clade B vs. A reference,VFG015550.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03690405930109424,2833
Clade B vs. A reference,VFG015551.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.049981677237491196,2838
Clade B vs. A reference,VFG015552.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.049981677237491196,2838
Clade B vs. A reference,VFG015555.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10042909026798309,2836
Clade B vs. A reference,VFG015558.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07684192524682651,2836
Clade B vs. A reference,VFG015561.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10024176947479732,2837
Clade B vs. A reference,VFG015846.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06738039492242594,2836
Clade B vs. A reference,VFG015848.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06738039492242594,2836
Clade B vs. A reference,VFG015850.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2108185920577617,2770
Clade B vs. A reference,VFG015851.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2101787174066244,2838
Clade B vs. A reference,VFG015852.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04592395209580838,2839
Clade B vs. A reference,VFG015853.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04592395209580838,2839
Clade B vs. A reference,VFG015854.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04592395209580838,2839
Clade B vs. A reference,VFG015856.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.037735583067092654,2504
Clade B vs. A reference,VFG015858.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03766070053887606,2598
Clade B vs. A reference,VFG015862.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.167488575560376,2766
Clade B vs. A reference,VFG015920.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.055826791501620454,2777
Clade B vs. A reference,VFG015922.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.055826791501620454,2777
Clade B vs. A reference,VFG015926.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.059169513513513516,2775
Clade B vs. A reference,VFG015928.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.059169513513513516,2775
Clade B vs. A reference,VFG015950.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.050647359092520376,2821
Clade B vs. A reference,VFG015952.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.050647359092520376,2821
Clade B vs. A reference,VFG016046.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04061083096590909,2816
Clade B vs. A reference,VFG016048.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.040621654242101526,2817
Clade B vs. A reference,VFG016058.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05503966185276506,2839
Clade B vs. A reference,VFG016059.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05455116525423729,2832
Clade B vs. A reference,VFG016060.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05378277562522015,2839
Clade B vs. A reference,VFG016107.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.3206543018335684,2836
Clade B vs. A reference,VFG016111.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2594906261054121,2827
Clade B vs. A reference,VFG016115.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1390679459843639,2814
Clade B vs. A reference,VFG016117.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1326457627118644,2832
Clade B vs. A reference,VFG016118.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1336754943502825,2832
Clade B vs. A reference,VFG016122.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21626728939020087,2837
Clade B vs. A reference,VFG016130.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12513846424797465,2839
Clade B vs. A reference,VFG016146.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1278874162848079,2837
Clade B vs. A reference,VFG016153.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02841156558533145,2836
Clade B vs. A reference,VFG019737.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.014852993269571381,2823
Clade B vs. A reference,VFG019744.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0035457364341085268,2838
Clade B vs. A reference,VFG019758.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10047202821869487,2835
Clade B vs. A reference,VFG019759.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022186424541607897,2836
Clade B vs. A reference,VFG019761.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05969291754756871,2838
Clade B vs. A reference,VFG019768.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.004692353770260747,2838
Clade B vs. A reference,VFG019771.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13546902748414377,2838
Clade B vs. A reference,VFG019773.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.006801164842922697,2833
Clade B vs. A reference,VFG019790.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.15726409893992935,2830
Clade B vs. A reference,VFG019797.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.057734061289186324,2839
Clade B vs. A reference,VFG019805.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.013246847481507572,2839
Clade B vs. A reference,VFG019807.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.027503381472349417,2839
Clade B vs. A reference,VFG019823.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.006264670658682635,2839
Clade B vs. A reference,VFG019825.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04419520789288231,2838
Clade B vs. A reference,VFG019827.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03302660324171952,2838
Clade B vs. A reference,VFG019831.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.008717195207892882,2838
Clade B vs. A reference,VFG019833.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0012349312654212196,2837
Clade B vs. A reference,VFG019837.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.009341352588939767,2839
Clade B vs. A reference,VFG019841.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.21462507992895202,2815
Clade B vs. A reference,VFG019859.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02067030644593167,2839
Clade B vs. A reference,VFG019861.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.055366236096160745,2787
Clade B vs. A reference,VFG019873.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.007927748132337247,2811
Clade B vs. A reference,VFG019885.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.026821142857142856,2800
Clade B vs. A reference,VFG019887.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0039609017259598445,2839
Clade B vs. A reference,VFG019889.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11795750528541225,2838
Clade B vs. A reference,VFG019891.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13545988023952096,2839
Clade B vs. A reference,VFG019893.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.0449008104298802,2838
Clade B vs. A reference,VFG019895.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.016781824586121874,2839
Clade B vs. A reference,VFG019897.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.018894777699364852,2834
Clade B vs. A reference,VFG019899.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06801262341325812,2836
Clade B vs. A reference,VFG019901.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.029486403663261707,2839
Clade B vs. A reference,VFG019905.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06570841845720324,2839
Clade B vs. A reference,VFG019907.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.11009203945051073,2839
Clade B vs. A reference,VFG019916.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04531370683579986,2838
Clade B vs. A reference,VFG019921.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06549778090877069,2839
Clade B vs. A reference,VFG019924.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06580218463706836,2838
Clade B vs. A reference,VFG019932.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03350875886524823,2820
Clade B vs. A reference,VFG019941.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.035024700493305146,2838
Clade B vs. A reference,VFG019945.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10193280479210712,2838
Clade B vs. A reference,VFG019951.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06792867206762945,2839
Clade B vs. A reference,VFG019957.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.039102786596119925,2835
Clade B vs. A reference,VFG019961.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.7565455099553028,2461
Clade B vs. A reference,VFG019968.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.03643906305036985,2839
Clade B vs. A reference,VFG019969.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.27378365045806907,2838
Clade B vs. A reference,VFG019979.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.20370200987306064,2836
Clade B vs. A reference,VFG019981.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13686109936575053,2838
Clade B vs. A reference,VFG019983.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.042828999295278364,2838
Clade B vs. A reference,VFG019987.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1296684637068358,2838
Clade B vs. A reference,VFG019993.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05000877378435517,2838
Clade B vs. A reference,VFG019995.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05845954897815363,2838
Clade B vs. A reference,VFG019997.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.022594001411432606,2834
Clade B vs. A reference,VFG020001.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.40167745947983413,2653
Clade B vs. A reference,VFG020003.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2607813140233133,2831
Clade B vs. A reference,VFG020007.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.030648343904157858,2838
Clade B vs. A reference,VFG020014.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.00627437433909059,2837
Clade B vs. A reference,VFG020016.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1239099823633157,2835
Clade B vs. A reference,VFG020018.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.18707613676418752,2837
Clade B vs. A reference,VFG020020.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.039814255319148936,2820
Clade B vs. A reference,VFG020026.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04993736145870576,2797
Clade B vs. A reference,VFG020036.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.025630804679191772,2821
Clade B vs. A reference,VFG020037.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.02925979527003177,2833
Clade B vs. A reference,VFG020038.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.049981677237491196,2838
Clade B vs. A reference,VFG020039.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10042909026798309,2836
Clade B vs. A reference,VFG020040.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.07684199576868829,2836
Clade B vs. A reference,VFG020041.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.10024176947479732,2837
Clade B vs. A reference,VFG020043.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.06738039492242594,2836
Clade B vs. A reference,VFG020044.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2101787174066244,2838
Clade B vs. A reference,VFG020045.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04592395209580838,2839
Clade B vs. A reference,VFG020047.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.16747769342010124,2766
Clade B vs. A reference,VFG020049.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.055826791501620454,2777
Clade B vs. A reference,VFG020051.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.050647359092520376,2821
Clade B vs. A reference,VFG020072.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.04061083096590909,2816
Clade B vs. A reference,VFG020074.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.05511366678407889,2839
Clade B vs. A reference,VFG020086.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.3206543018335684,2836
Clade B vs. A reference,VFG020087.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.25920933852140077,2827
Clade B vs. A reference,VFG020088.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.1390679459843639,2814
Clade B vs. A reference,VFG020089.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.13318905367231637,2832
Clade B vs. A reference,VFG020090.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.2162417694747973,2837
Clade B vs. A reference,VFG020092.nogap.dedup.nt_ali_0v1_G0_groupwise_dnds.csv,0.12476072560760831,2839
